Date,Price,Open,High,Low,Change %
22-Jan-15,134.68,136.9,137.33,134.19,-1.66%
21-Jan-15,136.95,137.2,137.36,135.78,-0.20%
20-Jan-15,137.23,136.41,137.67,136.36,0.57%
19-Jan-15,136.45,136.03,136.87,135.11,0.26%
16-Jan-15,136.1,135.09,136.25,134.77,0.74%
15-Jan-15,135.1,138.31,138.84,134.91,-2.34%
14-Jan-15,138.34,138.83,138.93,136.94,-0.35%
13-Jan-15,138.83,140.01,140.51,138.27,-0.87%
12-Jan-15,140.05,140.28,140.93,139.71,-0.21%
9-Jan-15,140.35,141.09,141.43,140.14,-0.54%
8-Jan-15,141.11,141.16,141.73,140.66,-0.06%
7-Jan-15,141.19,140.75,141.68,140.32,0.30%
6-Jan-15,140.77,142.74,142.8,140.69,-1.39%
5-Jan-15,142.76,144.6,144.69,142.27,-1.29%
2-Jan-15,144.63,144.96,145.37,144.11,-0.26%
1-Jan-15,145,144.79,145.1,144.69,0.13%
31-Dec-14,144.81,145.19,145.59,144.72,-0.31%
30-Dec-14,145.26,146.6,146.77,144.71,-0.94%
29-Dec-14,146.64,146.55,147.25,146.44,0.02%
26-Dec-14,146.61,146.76,147.11,146.43,-0.12%
25-Dec-14,146.79,146.91,147.24,146.56,-0.11%
24-Dec-14,146.95,146.89,147.19,146.39,0.03%
23-Dec-14,146.91,146.81,147.16,146.67,0.05%
22-Dec-14,146.84,146.08,147.15,145.83,0.49%
19-Dec-14,146.13,145.97,146.76,145.9,0.09%
18-Dec-14,146,146.41,146.78,145.56,-0.31%
17-Dec-14,146.45,145.59,146.81,145.3,0.56%
16-Dec-14,145.64,146.5,147.06,144.92,-0.62%
15-Dec-14,146.55,148.07,148.49,146.22,-1.01%
12-Dec-14,148.05,147.26,148.25,146.9,0.52%
11-Dec-14,147.28,146.59,148.88,146.37,0.44%
10-Dec-14,146.63,148.1,148.29,146.45,-1.01%
9-Dec-14,148.12,148.64,148.89,146.76,-0.36%
8-Dec-14,148.66,149.08,149.76,148.13,-0.35%
5-Dec-14,149.18,148.28,149.55,148.2,0.61%
4-Dec-14,148.28,147.45,148.97,147.25,0.54%
3-Dec-14,147.48,147.57,147.95,146.98,-0.09%
2-Dec-14,147.62,147.62,148.25,147.38,-0.01%
1-Dec-14,147.64,147.82,148.17,147.04,-0.06%
28-Nov-14,147.73,146.72,148.05,146.71,0.67%
27-Nov-14,146.74,147.21,147.28,146.38,-0.34%
26-Nov-14,147.24,147.16,147.44,146.44,0.05%
25-Nov-14,147.17,147.14,147.39,146.24,0.01%
24-Nov-14,147.16,145.75,147.34,145.53,0.82%
21-Nov-14,145.97,148.17,148.46,145.65,-1.53%
20-Nov-14,148.24,148.05,149.16,147.83,0.08%
19-Nov-14,148.12,146.5,148.31,146.32,1.09%
18-Nov-14,146.52,145.21,146.73,145.12,0.89%
17-Nov-14,145.23,145.66,146.53,144.73,-0.27%
14-Nov-14,145.62,144.37,145.88,144.26,0.83%
13-Nov-14,144.42,143.62,144.65,143.51,0.54%
12-Nov-14,143.65,144.4,144.72,143.3,-0.55%
11-Nov-14,144.44,142.64,144.53,142.53,1.25%
10-Nov-14,142.66,142.61,142.94,142.04,0.01%
7-Nov-14,142.65,142.54,143.04,141.96,0.06%
6-Nov-14,142.57,143.12,144.23,142.13,-0.41%
5-Nov-14,143.15,142.47,143.48,142.29,0.45%
4-Nov-14,142.51,142.32,142.66,141.65,0.11%
3-Nov-14,142.36,140.71,142.6,140.35,1.19%
31-Oct-14,140.68,137.72,140.85,137.63,2.13%
30-Oct-14,137.75,137.51,138.09,137,0.14%
29-Oct-14,137.56,137.71,138.05,137.2,-0.12%
28-Oct-14,137.73,136.89,137.81,136.82,0.60%
27-Oct-14,136.91,137.11,137.48,136.54,-0.09%
24-Oct-14,137.04,136.88,137.11,136.44,0.09%
23-Oct-14,136.92,135.51,137.06,135.16,1.03%
22-Oct-14,135.52,136.04,136.23,135.37,-0.39%
21-Oct-14,136.05,136.86,137,135.64,-0.61%
20-Oct-14,136.89,136.45,137.04,136.23,0.36%
17-Oct-14,136.4,136.14,136.73,135.69,0.14%
16-Oct-14,136.21,135.93,136.35,134.09,0.17%
15-Oct-14,135.98,135.49,136.1,135.09,0.34%
14-Oct-14,135.52,136.22,136.59,134.99,-0.56%
13-Oct-14,136.28,135.85,136.37,135.5,0.23%
10-Oct-14,135.97,136.84,137.12,135.79,-0.65%
9-Oct-14,136.86,137.61,137.88,136.57,-0.56%
8-Oct-14,137.63,136.85,137.95,136.6,0.55%
7-Oct-14,136.88,137.63,137.79,136.52,-0.58%
6-Oct-14,137.68,137.28,137.82,136.99,0.20%
3-Oct-14,137.4,137.32,138.24,137.05,0.03%
2-Oct-14,137.36,137.44,137.75,136.81,-0.08%
1-Oct-14,137.47,138.48,138.84,137.35,-0.76%
30-Sep-14,138.52,138.83,138.96,137.89,-0.26%
29-Sep-14,138.88,138.6,139.17,138.45,0.19%
26-Sep-14,138.62,138.64,139.12,138.34,-0.03%
25-Sep-14,138.66,139.3,139.73,138.39,-0.48%
24-Sep-14,139.33,139.86,139.98,138.93,-0.41%
23-Sep-14,139.9,139.81,140.27,139.21,0.02%
22-Sep-14,139.87,139.89,140.23,139.58,-0.01%
19-Sep-14,139.89,140.4,141.28,139.63,-0.43%
18-Sep-14,140.49,139.42,140.56,139.11,0.75%
17-Sep-14,139.45,138.83,139.65,138.71,0.45%
16-Sep-14,138.83,138.67,138.99,138.48,0.09%
15-Sep-14,138.7,139.13,139.26,138.41,-0.33%
12-Sep-14,139.16,138.43,139.22,138.18,0.51%
11-Sep-14,138.45,137.99,138.55,137.69,0.32%
10-Sep-14,138.01,137.33,138.21,137.25,0.45%
9-Sep-14,137.39,136.72,137.56,136.58,0.47%
8-Sep-14,136.75,135.98,137.03,135.74,0.47%
5-Sep-14,136.11,136.22,136.63,135.73,-0.12%
4-Sep-14,136.28,137.76,138.03,135.92,-1.12%
3-Sep-14,137.83,137.96,138.29,137.63,-0.12%
2-Sep-14,138,136.99,138.12,136.89,0.72%
1-Sep-14,137.01,136.69,137.08,136.6,0.24%
29-Aug-14,136.68,136.66,137.24,136.54,-0.04%
28-Aug-14,136.73,137.03,137.24,136.36,-0.22%
27-Aug-14,137.03,137.03,137.32,136.7,-0.01%
26-Aug-14,137.05,137.24,137.46,136.96,-0.16%
25-Aug-14,137.27,137.36,138.06,137.05,-0.28%
22-Aug-14,137.66,137.88,138.05,137.26,-0.18%
21-Aug-14,137.91,137.54,137.98,137.41,0.24%
20-Aug-14,137.58,137.03,137.72,136.95,0.37%
19-Aug-14,137.07,137.04,137.18,136.74,0.01%
18-Aug-14,137.06,137.01,137.28,136.73,-0.07%
15-Aug-14,137.16,136.9,137.65,136.73,0.18%
14-Aug-14,136.92,136.84,137.29,136.74,0.02%
13-Aug-14,136.89,136.7,137.2,136.57,0.13%
12-Aug-14,136.71,136.77,136.9,136.31,-0.07%
11-Aug-14,136.8,136.76,137.07,136.55,-0.06%
8-Aug-14,136.88,136.41,136.97,135.68,0.32%
7-Aug-14,136.44,136.62,137.17,136.21,-0.15%
6-Aug-14,136.65,137.19,137.28,136.13,-0.42%
5-Aug-14,137.23,137.67,137.74,137.03,-0.34%
4-Aug-14,137.7,137.73,137.94,137.37,-0.09%
1-Aug-14,137.83,137.6,138.07,137.5,0.15%
31-Jul-14,137.63,137.68,137.87,137.44,-0.06%
30-Jul-14,137.71,136.91,137.89,136.77,0.55%
29-Jul-14,136.95,136.88,137.13,136.71,0.03%
28-Jul-14,136.91,136.64,136.96,136.57,0.10%
25-Jul-14,136.78,137.07,137.3,136.6,-0.22%
24-Jul-14,137.08,136.6,137.2,136.3,0.31%
23-Jul-14,136.65,136.59,136.8,136.35,0.01%
22-Jul-14,136.63,137.11,137.36,136.53,-0.36%
21-Jul-14,137.13,137.13,137.17,136.83,0.05%
18-Jul-14,137.06,136.84,137.31,136.66,0.15%
17-Jul-14,136.86,137.48,137.58,136.76,-0.49%
16-Jul-14,137.53,137.96,138.1,137.44,-0.34%
15-Jul-14,138,138.27,138.44,137.83,-0.22%
14-Jul-14,138.3,137.87,138.49,137.76,0.24%
11-Jul-14,137.97,137.87,138.08,137.61,0.03%
10-Jul-14,137.93,138.65,138.74,137.45,-0.54%
9-Jul-14,138.68,138.25,138.79,138.08,0.29%
8-Jul-14,138.28,138.52,138.65,138.07,-0.20%
7-Jul-14,138.56,138.76,138.88,138.39,-0.19%
4-Jul-14,138.83,139.07,139.17,138.53,-0.19%
3-Jul-14,139.09,138.98,139.51,138.9,0.03%
2-Jul-14,139.05,138.87,139.11,138.49,0.12%
1-Jul-14,138.88,138.72,139.14,138.63,0.10%
30-Jun-14,138.74,138.43,138.81,138.05,0.27%
27-Jun-14,138.37,138.45,138.53,137.93,-0.08%
26-Jun-14,138.48,138.82,138.86,137.87,-0.27%
25-Jun-14,138.85,138.73,138.94,138.5,0.08%
24-Jun-14,138.74,138.66,138.93,138.4,0.03%
23-Jun-14,138.7,138.74,138.91,138.22,-0.08%
20-Jun-14,138.81,138.72,138.91,138.48,0.06%
19-Jun-14,138.72,138.55,138.92,138.37,0.11%
18-Jun-14,138.57,138.35,138.88,138.28,0.14%
17-Jun-14,138.37,138.21,138.56,138.13,0.09%
16-Jun-14,138.25,138.1,138.31,137.65,0.01%
13-Jun-14,138.23,137.81,138.58,137.7,0.26%
12-Jun-14,137.87,138.11,138.39,137.67,-0.20%
11-Jun-14,138.15,138.63,138.69,137.81,-0.38%
10-Jun-14,138.68,139.35,139.44,138.41,-0.50%
9-Jun-14,139.38,139.81,140.11,139.2,-0.31%
6-Jun-14,139.81,139.84,140,139.33,-0.04%
5-Jun-14,139.87,139.71,140.02,138.63,0.11%
4-Jun-14,139.72,139.68,139.98,139.49,0.02%
3-Jun-14,139.69,139.18,139.81,139.05,0.34%
2-Jun-14,139.21,138.77,139.38,138.61,0.33%
30-May-14,138.75,138.43,138.89,138.03,0.21%
29-May-14,138.46,138.37,138.56,137.92,0.03%
28-May-14,138.42,139.01,139.15,138.23,-0.46%
27-May-14,139.06,139.08,139.42,138.77,-0.05%
26-May-14,139.13,138.92,139.14,138.68,0.07%
23-May-14,139.03,138.89,139.06,138.55,0.07%
22-May-14,138.93,138.68,139.16,138.59,0.13%
