Date,Price,Open,High,Low,Change %
16-Mar-15,1.2773,1.2772,1.2818,1.2732,-0.09%
13-Mar-15,1.2784,1.2682,1.2825,1.2679,0.77%
12-Mar-15,1.2686,1.2748,1.2769,1.2617,-0.52%
11-Mar-15,1.2752,1.2688,1.2798,1.2662,0.50%
10-Mar-15,1.2689,1.26,1.2692,1.2596,0.68%
9-Mar-15,1.2603,1.262,1.2628,1.2571,-0.15%
6-Mar-15,1.2622,1.2484,1.2629,1.2453,1.09%
5-Mar-15,1.2486,1.2426,1.2519,1.2405,0.47%
4-Mar-15,1.2428,1.2496,1.2541,1.2404,-0.54%
3-Mar-15,1.2496,1.2532,1.2545,1.2429,-0.31%
2-Mar-15,1.2535,1.2478,1.2565,1.2473,0.22%
27-Feb-15,1.2508,1.2513,1.2531,1.2446,-0.06%
26-Feb-15,1.2515,1.2434,1.2536,1.2383,0.64%
25-Feb-15,1.2436,1.2486,1.2499,1.2398,-0.38%
24-Feb-15,1.2483,1.2568,1.2665,1.2476,-0.72%
23-Feb-15,1.2573,1.2527,1.2626,1.2519,0.36%
20-Feb-15,1.2528,1.2493,1.2566,1.2418,0.26%
19-Feb-15,1.2496,1.2454,1.2548,1.2431,0.33%
18-Feb-15,1.2455,1.2389,1.2467,1.2376,0.53%
17-Feb-15,1.2389,1.2465,1.2479,1.2359,-0.62%
16-Feb-15,1.2466,1.2445,1.249,1.2418,0.14%
13-Feb-15,1.2449,1.2508,1.2538,1.2418,-0.46%
12-Feb-15,1.2506,1.263,1.2648,1.2436,-1.01%
11-Feb-15,1.2633,1.2585,1.27,1.2568,0.37%
10-Feb-15,1.2587,1.2463,1.2624,1.2446,0.95%
9-Feb-15,1.2468,1.2535,1.2546,1.2425,-0.46%
6-Feb-15,1.2526,1.2433,1.2549,1.2414,0.73%
5-Feb-15,1.2435,1.2574,1.2587,1.239,-1.11%
4-Feb-15,1.2574,1.2413,1.2591,1.2386,1.28%
3-Feb-15,1.2415,1.2561,1.2644,1.2351,-1.21%
2-Feb-15,1.2567,1.273,1.2772,1.2553,-1.30%
30-Jan-15,1.2732,1.2614,1.2798,1.2602,0.91%
29-Jan-15,1.2617,1.2536,1.2678,1.2507,0.64%
28-Jan-15,1.2537,1.2394,1.2539,1.2383,1.10%
27-Jan-15,1.24,1.2472,1.2499,1.2376,-0.60%
26-Jan-15,1.2475,1.2441,1.2492,1.24,0.44%
23-Jan-15,1.242,1.2378,1.2456,1.2356,0.31%
22-Jan-15,1.2381,1.2339,1.2421,1.231,0.32%
21-Jan-15,1.2341,1.2111,1.2395,1.206,1.87%
20-Jan-15,1.2114,1.1941,1.2117,1.1932,1.47%
19-Jan-15,1.1939,1.1974,1.1987,1.193,-0.38%
16-Jan-15,1.1985,1.1957,1.2046,1.1946,0.21%
15-Jan-15,1.196,1.1948,1.1997,1.1799,0.08%
14-Jan-15,1.1951,1.1956,1.2018,1.1925,-0.05%
13-Jan-15,1.1957,1.1973,1.1995,1.1922,-0.14%
12-Jan-15,1.1974,1.1862,1.1975,1.1832,0.90%
9-Jan-15,1.1867,1.1826,1.189,1.1801,0.31%
8-Jan-15,1.183,1.1811,1.1845,1.1792,0.14%
7-Jan-15,1.1814,1.1833,1.1876,1.1809,-0.19%
6-Jan-15,1.1836,1.1762,1.184,1.1728,0.61%
5-Jan-15,1.1764,1.1777,1.182,1.1739,-0.17%
2-Jan-15,1.1784,1.1611,1.1786,1.1596,1.44%
1-Jan-15,1.1617,1.162,1.1624,1.1609,-0.03%
31-Dec-14,1.1621,1.1609,1.1628,1.1563,0.09%
30-Dec-14,1.1611,1.1631,1.1651,1.1593,-0.20%
29-Dec-14,1.1634,1.1616,1.165,1.1602,0.07%
26-Dec-14,1.1626,1.1622,1.1631,1.1601,0.00%
25-Dec-14,1.1626,1.162,1.1633,1.1608,0.01%
24-Dec-14,1.1625,1.1612,1.1643,1.1586,0.08%
23-Dec-14,1.1616,1.1627,1.1668,1.1595,-0.09%
22-Dec-14,1.1627,1.1595,1.1647,1.1575,0.22%
19-Dec-14,1.1601,1.1575,1.1634,1.1562,0.22%
18-Dec-14,1.1576,1.1627,1.1647,1.1565,-0.47%
17-Dec-14,1.1631,1.1628,1.1674,1.1557,0.03%
16-Dec-14,1.1628,1.1671,1.1676,1.1604,-0.37%
15-Dec-14,1.1671,1.1576,1.1674,1.1545,0.76%
12-Dec-14,1.1583,1.1516,1.1592,1.1512,0.53%
11-Dec-14,1.1522,1.1478,1.155,1.1443,0.34%
10-Dec-14,1.1483,1.1445,1.1503,1.143,0.34%
9-Dec-14,1.1444,1.1479,1.1501,1.1394,-0.30%
8-Dec-14,1.1479,1.1444,1.1486,1.1421,0.35%
5-Dec-14,1.1439,1.1381,1.1476,1.1374,0.48%
4-Dec-14,1.1384,1.1363,1.1398,1.1336,0.18%
3-Dec-14,1.1364,1.1408,1.1421,1.1343,-0.38%
2-Dec-14,1.1407,1.1329,1.1425,1.1313,0.69%
1-Dec-14,1.1329,1.1419,1.146,1.131,-0.75%
28-Nov-14,1.1415,1.1327,1.1445,1.1323,0.75%
27-Nov-14,1.133,1.1244,1.1358,1.123,0.76%
26-Nov-14,1.1244,1.1258,1.1299,1.1224,-0.13%
25-Nov-14,1.1259,1.1278,1.1319,1.1228,-0.18%
24-Nov-14,1.1279,1.1239,1.1314,1.1221,0.43%
21-Nov-14,1.1231,1.1304,1.1327,1.1189,-0.61%
20-Nov-14,1.13,1.1338,1.137,1.1288,-0.36%
19-Nov-14,1.1341,1.1294,1.1359,1.1291,0.40%
18-Nov-14,1.1296,1.1305,1.1323,1.1255,-0.08%
17-Nov-14,1.1305,1.1284,1.1328,1.1265,0.15%
14-Nov-14,1.1288,1.1366,1.1395,1.126,-0.69%
13-Nov-14,1.1366,1.1318,1.1393,1.1296,0.44%
12-Nov-14,1.1316,1.1332,1.136,1.1277,-0.14%
11-Nov-14,1.1332,1.1378,1.1403,1.1313,-0.43%
10-Nov-14,1.1381,1.1328,1.1386,1.1297,0.48%
7-Nov-14,1.1327,1.1422,1.1448,1.1308,-0.85%
6-Nov-14,1.1424,1.1385,1.1446,1.1375,0.34%
5-Nov-14,1.1385,1.1409,1.1466,1.1367,-0.21%
4-Nov-14,1.1409,1.1356,1.1427,1.1336,0.44%
3-Nov-14,1.1359,1.1263,1.1378,1.1261,0.83%
31-Oct-14,1.1266,1.1184,1.1334,1.1177,0.71%
30-Oct-14,1.1187,1.118,1.1224,1.116,0.06%
29-Oct-14,1.118,1.1165,1.1225,1.1118,0.13%
28-Oct-14,1.1165,1.1245,1.1254,1.1161,-0.73%
27-Oct-14,1.1247,1.1234,1.1258,1.121,0.13%
24-Oct-14,1.1232,1.1229,1.1244,1.119,0.03%
23-Oct-14,1.1229,1.1236,1.1264,1.1203,-0.08%
22-Oct-14,1.1238,1.122,1.1294,1.1181,0.15%
21-Oct-14,1.1221,1.128,1.1299,1.1199,-0.57%
20-Oct-14,1.1285,1.1269,1.1296,1.1247,0.06%
17-Oct-14,1.1278,1.1255,1.1284,1.1206,0.20%
16-Oct-14,1.1256,1.1253,1.1362,1.1225,0.01%
15-Oct-14,1.1255,1.1296,1.1386,1.1222,-0.36%
14-Oct-14,1.1296,1.1195,1.1316,1.1184,0.86%
13-Oct-14,1.12,1.1175,1.1222,1.1168,0.00%
10-Oct-14,1.12,1.1185,1.1222,1.1157,0.13%
9-Oct-14,1.1186,1.1105,1.119,1.1077,0.71%
8-Oct-14,1.1107,1.1171,1.1213,1.1091,-0.62%
7-Oct-14,1.1176,1.1129,1.1199,1.1124,0.40%
6-Oct-14,1.1132,1.125,1.1266,1.1107,-0.99%
3-Oct-14,1.1243,1.1155,1.1271,1.1151,0.76%
2-Oct-14,1.1158,1.1161,1.1181,1.1067,-0.05%
1-Oct-14,1.1164,1.1194,1.1225,1.1156,-0.31%
30-Sep-14,1.1199,1.1164,1.1222,1.113,0.32%
29-Sep-14,1.1163,1.1152,1.118,1.1126,0.08%
26-Sep-14,1.1154,1.1107,1.1172,1.1088,0.40%
25-Sep-14,1.111,1.1055,1.1127,1.1052,0.47%
24-Sep-14,1.1058,1.1078,1.1123,1.1049,-0.19%
23-Sep-14,1.1079,1.104,1.1086,1.0981,0.33%
22-Sep-14,1.1043,1.0951,1.1043,1.0923,0.74%
19-Sep-14,1.0962,1.0933,1.098,1.0884,0.25%
18-Sep-14,1.0935,1.0995,1.1026,1.0925,-0.58%
17-Sep-14,1.0999,1.0971,1.1022,1.0923,0.26%
16-Sep-14,1.097,1.1051,1.1074,1.0962,-0.78%
15-Sep-14,1.1056,1.109,1.1101,1.1032,-0.34%
12-Sep-14,1.1094,1.1032,1.1099,1.1026,0.56%
11-Sep-14,1.1032,1.0934,1.106,1.093,0.90%
10-Sep-14,1.0934,1.0983,1.1016,1.093,-0.43%
9-Sep-14,1.0981,1.0973,1.1034,1.0961,0.05%
8-Sep-14,1.0975,1.088,1.0983,1.0877,0.87%
5-Sep-14,1.088,1.0869,1.0903,1.0839,0.04%
4-Sep-14,1.0876,1.0888,1.0911,1.0817,-0.12%
3-Sep-14,1.0889,1.0926,1.0943,1.0866,-0.38%
2-Sep-14,1.093,1.0869,1.0938,1.0864,0.53%
1-Sep-14,1.0872,1.0874,1.0878,1.0853,-0.06%
29-Aug-14,1.0878,1.0859,1.0878,1.0807,0.16%
28-Aug-14,1.0861,1.0864,1.0869,1.0832,-0.04%
27-Aug-14,1.0865,1.095,1.0955,1.0824,-0.80%
26-Aug-14,1.0953,1.0983,1.0997,1.0937,-0.27%
25-Aug-14,1.0983,1.0953,1.0986,1.094,0.33%
22-Aug-14,1.0947,1.0938,1.0977,1.0924,0.04%
21-Aug-14,1.0943,1.0969,1.0986,1.0935,-0.24%
20-Aug-14,1.0969,1.0939,1.0973,1.0928,0.25%
19-Aug-14,1.0942,1.0886,1.0949,1.0881,0.49%
18-Aug-14,1.0889,1.0889,1.0899,1.0871,-0.06%
15-Aug-14,1.0896,1.0901,1.0918,1.0856,-0.05%
14-Aug-14,1.0901,1.091,1.0921,1.0883,-0.10%
13-Aug-14,1.0912,1.0923,1.094,1.0902,-0.12%
12-Aug-14,1.0925,1.092,1.0952,1.091,0.03%
11-Aug-14,1.0922,1.097,1.0976,1.0914,-0.47%
8-Aug-14,1.0974,1.0924,1.0984,1.0906,0.42%
7-Aug-14,1.0928,1.0915,1.0938,1.09,0.11%
6-Aug-14,1.0916,1.0961,1.0985,1.0907,-0.40%
5-Aug-14,1.096,1.0902,1.0976,1.0901,0.48%
4-Aug-14,1.0908,1.0912,1.0934,1.0902,-0.08%
1-Aug-14,1.0917,1.0904,1.0943,1.0881,0.10%
31-Jul-14,1.0906,1.0902,1.0929,1.0873,0.04%
30-Jul-14,1.0902,1.0847,1.0917,1.0844,0.45%
29-Jul-14,1.0853,1.0795,1.0865,1.0792,0.53%
28-Jul-14,1.0796,1.0811,1.082,1.0792,-0.16%
25-Jul-14,1.0813,1.0745,1.082,1.0732,0.62%
24-Jul-14,1.0746,1.0725,1.0751,1.0713,0.16%
23-Jul-14,1.0729,1.0735,1.0745,1.0707,-0.08%
22-Jul-14,1.0738,1.0736,1.0758,1.0726,0.02%
21-Jul-14,1.0736,1.0734,1.0752,1.0722,0.04%
18-Jul-14,1.0732,1.0758,1.0766,1.0706,-0.28%
17-Jul-14,1.0762,1.074,1.0764,1.0723,0.19%
16-Jul-14,1.0742,1.0756,1.0793,1.072,-0.16%
15-Jul-14,1.0759,1.0708,1.0769,1.0705,0.44%
14-Jul-14,1.0712,1.0733,1.0747,1.0705,-0.20%
11-Jul-14,1.0733,1.0648,1.0736,1.0626,0.78%
10-Jul-14,1.065,1.065,1.0675,1.064,-0.03%
9-Jul-14,1.0653,1.0677,1.0683,1.0637,-0.24%
8-Jul-14,1.0679,1.0684,1.0694,1.0658,-0.06%
7-Jul-14,1.0685,1.0651,1.0685,1.0627,0.28%
4-Jul-14,1.0655,1.0631,1.0658,1.0626,0.19%
3-Jul-14,1.0635,1.066,1.0679,1.0616,-0.28%
2-Jul-14,1.0665,1.0631,1.067,1.0622,0.31%
1-Jul-14,1.0632,1.0669,1.0677,1.0626,-0.37%
30-Jun-14,1.0671,1.0657,1.0696,1.0643,0.03%
27-Jun-14,1.0668,1.0684,1.0696,1.0655,-0.20%
26-Jun-14,1.0689,1.0717,1.0724,1.0679,-0.26%
25-Jun-14,1.0717,1.0741,1.0751,1.0713,-0.27%
24-Jun-14,1.0746,1.0728,1.0746,1.071,0.16%
23-Jun-14,1.0729,1.0758,1.0762,1.0714,-0.27%
20-Jun-14,1.0758,1.0816,1.0825,1.0747,-0.55%
19-Jun-14,1.0818,1.0833,1.0842,1.0805,-0.18%
18-Jun-14,1.0837,1.0861,1.0886,1.0831,-0.21%
17-Jun-14,1.086,1.0841,1.0874,1.0836,0.15%
16-Jun-14,1.0844,1.0855,1.0881,1.0833,-0.11%
13-Jun-14,1.0856,1.0853,1.0869,1.0842,0.03%
12-Jun-14,1.0853,1.0867,1.0869,1.0837,-0.14%
11-Jun-14,1.0868,1.0901,1.0906,1.0857,-0.30%
10-Jun-14,1.0901,1.0902,1.0921,1.0886,-0.02%
9-Jun-14,1.0903,1.0925,1.094,1.0896,-0.29%
6-Jun-14,1.0935,1.0924,1.0947,1.0905,0.10%
5-Jun-14,1.0924,1.0935,1.096,1.0912,-0.14%
4-Jun-14,1.0939,1.0906,1.0955,1.0902,0.28%
3-Jun-14,1.0909,1.0899,1.0921,1.0885,0.08%
2-Jun-14,1.09,1.0843,1.0911,1.0835,0.53%
30-May-14,1.0843,1.0836,1.0868,1.0818,0.06%
29-May-14,1.0837,1.0874,1.0877,1.0821,-0.34%
28-May-14,1.0874,1.0853,1.0886,1.0838,0.18%
27-May-14,1.0855,1.0857,1.0874,1.083,-0.04%
26-May-14,1.0859,1.0868,1.0872,1.0848,-0.03%
23-May-14,1.0862,1.0887,1.0908,1.0858,-0.24%
22-May-14,1.0888,1.0911,1.093,1.0882,-0.23%
21-May-14,1.0913,1.0907,1.0941,1.089,0.04%
20-May-14,1.0909,1.0873,1.0916,1.0863,0.29%
19-May-14,1.0877,1.0858,1.0877,1.0847,0.18%
16-May-14,1.0857,1.0884,1.0888,1.0851,-0.27%
15-May-14,1.0886,1.0888,1.089,1.0848,-0.03%
14-May-14,1.0889,1.0904,1.0921,1.0866,-0.15%
13-May-14,1.0905,1.0894,1.0926,1.0882,0.08%
12-May-14,1.0896,1.0898,1.0905,1.0871,0.00%
9-May-14,1.0896,1.083,1.0916,1.0811,0.59%
8-May-14,1.0832,1.0897,1.0903,1.081,-0.61%
7-May-14,1.0899,1.089,1.0907,1.0873,0.05%
6-May-14,1.0894,1.0952,1.096,1.087,-0.57%
5-May-14,1.0956,1.0973,1.0988,1.0944,-0.16%
2-May-14,1.0974,1.0955,1.1004,1.0933,0.16%
1-May-14,1.0957,1.0961,1.0995,1.0948,-0.04%
30-Apr-14,1.0961,1.0943,1.0979,1.0938,0.16%
29-Apr-14,1.0943,1.1027,1.1029,1.0939,-0.79%
28-Apr-14,1.103,1.1029,1.1039,1.1013,-0.08%
25-Apr-14,1.1039,1.1018,1.1047,1.1011,0.16%
24-Apr-14,1.1021,1.103,1.1038,1.101,-0.10%
23-Apr-14,1.1032,1.1025,1.1053,1.1013,0.05%
22-Apr-14,1.1026,1.1009,1.1042,1.0996,0.14%
21-Apr-14,1.1011,1.1015,1.1031,1.1004,-0.05%
18-Apr-14,1.1017,1.1002,1.1028,1.0994,0.14%
17-Apr-14,1.1002,1.1009,1.1019,1.098,-0.08%
16-Apr-14,1.1011,1.0976,1.1034,1.0957,0.33%
15-Apr-14,1.0975,1.0961,1.1013,1.0954,0.11%
14-Apr-14,1.0963,1.0961,1.0991,1.0938,-0.16%
11-Apr-14,1.0981,1.0936,1.0984,1.0914,0.41%
10-Apr-14,1.0936,1.0875,1.0936,1.0863,0.53%
9-Apr-14,1.0878,1.0918,1.0941,1.0853,-0.41%
8-Apr-14,1.0923,1.0974,1.0977,1.0908,-0.46%
7-Apr-14,1.0973,1.0976,1.1009,1.0958,-0.07%
4-Apr-14,1.0981,1.1034,1.1041,1.0953,-0.49%
3-Apr-14,1.1035,1.103,1.1045,1.1001,0.03%
2-Apr-14,1.1032,1.1023,1.1047,1.0999,0.07%
1-Apr-14,1.1024,1.1047,1.107,1.1008,-0.24%
31-Mar-14,1.105,1.1062,1.1067,1.0999,-0.10%
28-Mar-14,1.1061,1.103,1.1077,1.0998,0.25%
27-Mar-14,1.1033,1.1099,1.1106,1.1011,-0.61%
26-Mar-14,1.1101,1.1164,1.1169,1.1078,-0.59%
25-Mar-14,1.1167,1.119,1.121,1.1152,-0.22%
24-Mar-14,1.1192,1.1217,1.1246,1.1181,-0.25%
21-Mar-14,1.122,1.124,1.1262,1.1171,-0.19%
20-Mar-14,1.1241,1.1237,1.1278,1.123,0.03%
19-Mar-14,1.1238,1.1133,1.127,1.1118,0.92%
18-Mar-14,1.1136,1.105,1.1146,1.1022,0.74%
17-Mar-14,1.1054,1.1099,1.1107,1.104,-0.45%
14-Mar-14,1.1104,1.1069,1.111,1.106,0.26%
13-Mar-14,1.1075,1.1117,1.1122,1.1039,-0.40%
12-Mar-14,1.1119,1.1103,1.1153,1.1087,0.13%
11-Mar-14,1.1105,1.1106,1.1131,1.1067,-0.03%
10-Mar-14,1.1108,1.1076,1.113,1.1069,0.23%
7-Mar-14,1.1083,1.0983,1.11,1.0975,0.89%
6-Mar-14,1.0985,1.1026,1.1046,1.0951,-0.38%
5-Mar-14,1.1027,1.1088,1.11,1.1025,-0.59%
4-Mar-14,1.1092,1.1076,1.1117,1.1057,0.14%
3-Mar-14,1.1077,1.1053,1.1109,1.1036,0.11%
28-Feb-14,1.1065,1.112,1.1135,1.1038,-0.50%
27-Feb-14,1.1121,1.1126,1.1159,1.1114,-0.05%
26-Feb-14,1.1127,1.1081,1.1144,1.1069,0.40%
25-Feb-14,1.1083,1.106,1.1096,1.105,0.23%
24-Feb-14,1.1058,1.111,1.1141,1.105,-0.48%
21-Feb-14,1.1111,1.1097,1.1179,1.1087,0.12%
20-Feb-14,1.1098,1.1078,1.1112,1.1056,0.17%
19-Feb-14,1.1079,1.0946,1.1086,1.0906,1.22%
18-Feb-14,1.0946,1.096,1.0976,1.0936,-0.15%
17-Feb-14,1.0962,1.0989,1.0996,1.095,-0.15%
14-Feb-14,1.0978,1.0975,1.0989,1.0936,0.04%
13-Feb-14,1.0974,1.1002,1.1026,1.095,-0.25%
12-Feb-14,1.1001,1.1006,1.1024,1.0971,-0.05%
11-Feb-14,1.1006,1.1051,1.1089,1.0997,-0.45%
10-Feb-14,1.1056,1.1031,1.1062,1.1014,0.21%
7-Feb-14,1.1033,1.1069,1.1078,1.0964,-0.33%
6-Feb-14,1.107,1.1082,1.1122,1.1046,-0.12%
5-Feb-14,1.1083,1.108,1.112,1.1034,-0.01%
4-Feb-14,1.1084,1.1117,1.1123,1.1044,-0.31%
3-Feb-14,1.1118,1.1127,1.1133,1.1038,-0.10%
31-Jan-14,1.1129,1.1156,1.1224,1.1084,-0.25%
30-Jan-14,1.1157,1.1168,1.1198,1.1147,-0.14%
29-Jan-14,1.1173,1.1151,1.1186,1.1099,0.21%
28-Jan-14,1.115,1.1115,1.1177,1.1074,0.31%
27-Jan-14,1.1116,1.108,1.1116,1.1027,0.25%
24-Jan-14,1.1088,1.11,1.1137,1.105,-0.12%
23-Jan-14,1.1101,1.1083,1.1173,1.1078,0.14%
22-Jan-14,1.1086,1.0966,1.1092,1.0949,1.09%
21-Jan-14,1.0966,1.0948,1.1018,1.0938,0.16%
20-Jan-14,1.0948,1.0959,1.0972,1.0927,-0.13%
17-Jan-14,1.0962,1.0928,1.0983,1.0922,0.27%
16-Jan-14,1.0932,1.0932,1.0962,1.0901,-0.02%
15-Jan-14,1.0934,1.0946,1.0991,1.0916,-0.09%
14-Jan-14,1.0944,1.086,1.0959,1.0855,0.75%
13-Jan-14,1.0862,1.0889,1.0929,1.0839,-0.30%
10-Jan-14,1.0895,1.0838,1.0944,1.0833,0.51%
9-Jan-14,1.084,1.0815,1.0874,1.0814,0.19%
8-Jan-14,1.0819,1.0765,1.0829,1.0755,0.50%
7-Jan-14,1.0765,1.0653,1.0781,1.0648,1.03%
6-Jan-14,1.0655,1.0634,1.068,1.0607,0.19%
3-Jan-14,1.0635,1.0668,1.0671,1.0599,-0.34%
2-Jan-14,1.0671,1.0642,1.0677,1.0585,0.25%
1-Jan-14,1.0644,1.0621,1.0647,1.0616,0.20%
31-Dec-13,1.0623,1.0646,1.0656,1.061,-0.23%
30-Dec-13,1.0648,1.07,1.0727,1.0632,-0.54%
27-Dec-13,1.0706,1.0647,1.0718,1.0616,0.54%
26-Dec-13,1.0648,1.0628,1.0649,1.0613,0.11%
25-Dec-13,1.0636,1.0629,1.0639,1.0601,0.04%
24-Dec-13,1.0632,1.0603,1.0635,1.0602,0.25%
23-Dec-13,1.0606,1.0637,1.0652,1.0577,-0.27%
20-Dec-13,1.0635,1.066,1.0737,1.0627,-0.27%
19-Dec-13,1.0664,1.07,1.0727,1.0657,-0.36%
18-Dec-13,1.0703,1.0605,1.0703,1.0598,0.91%
17-Dec-13,1.0607,1.0595,1.0618,1.0572,0.10%
16-Dec-13,1.0596,1.0584,1.0596,1.0569,0.09%
13-Dec-13,1.0586,1.0638,1.0669,1.0576,-0.49%
12-Dec-13,1.0638,1.0589,1.0655,1.0556,0.45%
11-Dec-13,1.059,1.0599,1.0619,1.0581,-0.10%
10-Dec-13,1.0601,1.0627,1.0645,1.0597,-0.25%
9-Dec-13,1.0628,1.0636,1.0669,1.0621,-0.08%
6-Dec-13,1.0636,1.0652,1.0705,1.0618,-0.17%
5-Dec-13,1.0654,1.0681,1.0699,1.0622,-0.26%
4-Dec-13,1.0682,1.0647,1.0707,1.0633,0.33%
3-Dec-13,1.0647,1.0641,1.0672,1.0626,0.03%
2-Dec-13,1.0644,1.0612,1.0653,1.06,0.27%
29-Nov-13,1.0615,1.0578,1.0628,1.0555,0.32%
28-Nov-13,1.0581,1.0593,1.0597,1.0565,-0.13%
27-Nov-13,1.0595,1.054,1.0602,1.0527,0.51%
26-Nov-13,1.0541,1.0542,1.0558,1.0517,-0.04%
25-Nov-13,1.0545,1.0515,1.0582,1.0509,0.29%
22-Nov-13,1.0514,1.0516,1.0568,1.0509,-0.03%
21-Nov-13,1.0517,1.0452,1.0526,1.0442,0.60%
20-Nov-13,1.0454,1.0469,1.0474,1.0432,-0.15%
19-Nov-13,1.047,1.0426,1.0485,1.0412,0.39%
18-Nov-13,1.0429,1.0436,1.0444,1.0412,-0.10%
15-Nov-13,1.0439,1.0463,1.0484,1.0432,-0.21%
14-Nov-13,1.0461,1.0453,1.0525,1.0437,0.06%
13-Nov-13,1.0455,1.0492,1.0496,1.0448,-0.38%
12-Nov-13,1.0495,1.0475,1.0508,1.0461,0.18%
11-Nov-13,1.0476,1.0478,1.0486,1.0462,-0.03%
8-Nov-13,1.0479,1.046,1.0503,1.0441,0.19%
7-Nov-13,1.0459,1.0417,1.0463,1.04,0.38%
6-Nov-13,1.0419,1.0453,1.0459,1.0408,-0.33%
5-Nov-13,1.0454,1.0422,1.0462,1.0413,0.31%
4-Nov-13,1.0422,1.0422,1.0428,1.0394,0.01%
1-Nov-13,1.0421,1.043,1.0453,1.0407,-0.10%
31-Oct-13,1.0431,1.0478,1.0489,1.0407,-0.46%
30-Oct-13,1.0479,1.0467,1.0496,1.0438,0.09%
29-Oct-13,1.047,1.0444,1.0471,1.0425,0.24%
28-Oct-13,1.0445,1.0449,1.0451,1.0426,-0.04%
25-Oct-13,1.0449,1.042,1.0461,1.0406,0.27%
24-Oct-13,1.0421,1.0381,1.0437,1.0363,0.38%
23-Oct-13,1.0382,1.0284,1.0397,1.0278,0.93%
22-Oct-13,1.0286,1.03,1.0309,1.0267,-0.16%
21-Oct-13,1.0302,1.0289,1.0304,1.0281,0.15%
18-Oct-13,1.0287,1.0288,1.0301,1.0273,-0.03%
17-Oct-13,1.029,1.0324,1.0332,1.0277,-0.37%
16-Oct-13,1.0328,1.038,1.0384,1.0321,-0.51%
15-Oct-13,1.0381,1.0353,1.0391,1.0327,0.25%
14-Oct-13,1.0355,1.0348,1.0374,1.0339,0.05%
11-Oct-13,1.035,1.0398,1.0412,1.0338,-0.47%
10-Oct-13,1.0399,1.0392,1.0419,1.0367,0.06%
9-Oct-13,1.0393,1.0365,1.0407,1.0349,0.24%
8-Oct-13,1.0368,1.0312,1.0373,1.0303,0.53%
7-Oct-13,1.0313,1.0288,1.0333,1.0285,0.17%
4-Oct-13,1.0295,1.0332,1.034,1.0286,-0.37%
3-Oct-13,1.0333,1.0335,1.0339,1.0309,-0.03%
2-Oct-13,1.0336,1.0321,1.0356,1.0318,0.12%
1-Oct-13,1.0324,1.0308,1.0336,1.0284,0.14%
30-Sep-13,1.031,1.0302,1.0318,1.0272,0.03%
27-Sep-13,1.0307,1.0308,1.0332,1.0294,-0.03%
26-Sep-13,1.031,1.0311,1.034,1.0299,-0.03%
25-Sep-13,1.0313,1.0298,1.0319,1.0282,0.13%
24-Sep-13,1.03,1.0281,1.031,1.0269,0.15%
23-Sep-13,1.0285,1.0295,1.0315,1.027,-0.19%
20-Sep-13,1.0305,1.0263,1.031,1.0259,0.40%
19-Sep-13,1.0264,1.0221,1.0267,1.0179,0.43%
18-Sep-13,1.022,1.0294,1.0317,1.0199,-0.74%
17-Sep-13,1.0296,1.0321,1.0333,1.0273,-0.27%
16-Sep-13,1.0324,1.0351,1.0357,1.0279,-0.27%
13-Sep-13,1.0352,1.0322,1.0356,1.0317,0.29%
12-Sep-13,1.0322,1.0319,1.0336,1.0302,0.03%
11-Sep-13,1.0319,1.0345,1.0365,1.0309,-0.29%
10-Sep-13,1.0349,1.037,1.0379,1.0326,-0.21%
9-Sep-13,1.0371,1.0407,1.0419,1.0356,-0.33%
6-Sep-13,1.0405,1.0504,1.0505,1.0378,-0.96%
5-Sep-13,1.0506,1.0495,1.0515,1.0472,0.11%
4-Sep-13,1.0494,1.0532,1.0542,1.0471,-0.38%
3-Sep-13,1.0534,1.0543,1.0559,1.0505,-0.10%
2-Sep-13,1.0545,1.052,1.0557,1.0511,0.08%
30-Aug-13,1.0537,1.0531,1.0558,1.0505,0.05%
29-Aug-13,1.0532,1.0485,1.0541,1.0475,0.43%
28-Aug-13,1.0487,1.047,1.0511,1.0469,0.12%
27-Aug-13,1.0474,1.05,1.0539,1.0468,-0.26%
26-Aug-13,1.0501,1.0495,1.0533,1.0492,0.06%
23-Aug-13,1.0495,1.0514,1.0568,1.0492,-0.20%
22-Aug-13,1.0516,1.0473,1.053,1.0466,0.40%
21-Aug-13,1.0474,1.0389,1.0482,1.0384,0.79%
20-Aug-13,1.0392,1.0343,1.0401,1.0335,0.44%
19-Aug-13,1.0346,1.0331,1.0348,1.0313,0.10%
16-Aug-13,1.0336,1.0304,1.0359,1.0289,0.30%
15-Aug-13,1.0305,1.0342,1.0364,1.0296,-0.35%
14-Aug-13,1.0341,1.0342,1.0369,1.0314,-0.04%
13-Aug-13,1.0345,1.0306,1.0348,1.0298,0.37%
12-Aug-13,1.0307,1.0292,1.0316,1.0277,0.17%
9-Aug-13,1.0289,1.0327,1.0352,1.0272,-0.37%
8-Aug-13,1.0327,1.0422,1.043,1.03,-0.93%
7-Aug-13,1.0424,1.0375,1.0445,1.0365,0.47%
6-Aug-13,1.0375,1.0358,1.039,1.0345,0.14%
5-Aug-13,1.036,1.0382,1.0403,1.0356,-0.27%
2-Aug-13,1.0388,1.0346,1.0402,1.0337,0.39%
1-Aug-13,1.0348,1.0274,1.0351,1.0263,0.69%
31-Jul-13,1.0277,1.0307,1.0335,1.0243,-0.32%
